hotel,arrival_date,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,customer_type,adr,total_of_special_requests,reservation_status,reservation_status_date,room_match_flag,total_guest,family_flag,booking_changes_flag,total_nights,revenue,booking_time_flag,weekend_ratio,expected_loss,booking_value,booking_urgency,sameDay_booking
City Hotel,2016-08-05,0,107,2016,August,32,5,1,2,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,111.3,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,333.9,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-05,0,107,2016,August,32,5,1,2,2,BB,DEU,Online TA,TA/TO,0,A,A,No Deposit,Transient,111.3,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,333.9,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-01,0,136,2016,August,32,1,2,5,2,BB,POL,Direct,Direct,0,A,A,No Deposit,Transient,97.07,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,7,679.49,90+,0.29,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,97,2016,August,32,5,1,2,3,BB,IRL,Online TA,TA/TO,0,D,D,No Deposit,Transient,150.3,1,Check-Out,2016-08-08,Room Match,3,0,FALSE,3,450.90000000000003,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-03,0,161,2016,August,32,3,1,4,2,HB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,125.25,0,Check-Out,2016-08-08,Room Match,2,0,TRUE,5,626.25,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-03,0,161,2016,August,32,3,1,4,2,HB,ESP,Direct,Direct,0,A,A,No Deposit,Transient-Party,125.25,0,Check-Out,2016-08-08,Room Match,2,0,TRUE,5,626.25,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-06,0,97,2016,August,32,6,1,1,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,134.1,2,Check-Out,2016-08-08,Room Match,3,1,FALSE,2,268.2,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-08-03,0,181,2016,August,32,3,1,4,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,108.45,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,5,542.25,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,207,2016,August,32,5,1,2,2,SC,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,85.5,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,256.5,90+,0.33,0,Moderate Value,0,0
City Hotel,2016-08-06,0,2,2016,August,32,6,1,1,2,BB,FRA,Online TA,TA/TO,0,F,F,No Deposit,Transient,225,2,Check-Out,2016-08-08,Room Match,4,1,FALSE,2,450,0-7,0.5,0,High Value,0.33,0
City Hotel,2016-08-07,0,1,2016,August,33,7,1,0,2,SC,NLD,Online TA,TA/TO,0,A,A,No Deposit,Transient,98,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,98,0-7,1,0,Low Value,0.5,0
City Hotel,2016-07-31,0,123,2016,July,32,31,3,5,3,BB,CN,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,96.9,2,Check-Out,2016-08-08,Room Change,3,0,TRUE,8,775.2,90+,0.38,0,Premium Value,0.01,0
City Hotel,2016-08-04,0,116,2016,August,32,4,1,3,3,BB,ITA,Online TA,TA/TO,0,D,D,No Deposit,Transient,142.2,1,Check-Out,2016-08-08,Room Match,3,0,FALSE,4,568.8,90+,0.25,0,Premium Value,0.01,0
City Hotel,2016-08-06,0,268,2016,August,32,6,1,1,2,BB,FRA,Online TA,TA/TO,0,B,B,No Deposit,Contract,105.25,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,2,210.5,90+,0.5,0,Moderate Value,0,0
City Hotel,2016-08-05,0,109,2016,August,32,5,1,2,2,BB,PRT,Online TA,TA/TO,0,D,A,No Deposit,Transient,143.7,1,Check-Out,2016-08-08,Room Change,2,0,FALSE,3,431.09999999999997,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-03,0,144,2016,August,32,3,1,4,2,BB,HRV,Direct,Direct,0,A,A,No Deposit,Transient,92.65,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,5,463.25,90+,0.2,0,High Value,0.01,0
City Hotel,2016-08-06,0,268,2016,August,32,6,1,1,2,BB,MAR,Online TA,TA/TO,0,B,B,No Deposit,Contract,96.25,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,2,192.5,90+,0.5,0,Moderate Value,0,0
City Hotel,2016-08-07,0,1,2016,August,33,7,1,0,2,SC,CN,Online TA,TA/TO,0,A,B,No Deposit,Transient,98,0,Check-Out,2016-08-08,Room Change,2,0,FALSE,1,98,0-7,1,0,Low Value,0.5,0
City Hotel,2016-08-03,0,177,2016,August,32,3,1,4,3,BB,BEL,Online TA,TA/TO,0,A,A,No Deposit,Transient,130.05,1,Check-Out,2016-08-08,Room Match,3,0,TRUE,5,650.25,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-01,0,196,2016,August,32,1,2,5,2,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient-Party,72.25,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,7,505.75,90+,0.29,0,Premium Value,0.01,0
City Hotel,2016-08-06,0,105,2016,August,32,6,1,1,2,SC,MAR,Online TA,TA/TO,0,A,A,No Deposit,Transient,107.1,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,2,214.2,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-08-05,0,95,2016,August,32,5,1,2,2,BB,NLD,Online TA,TA/TO,0,A,A,No Deposit,Transient,126.9,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,380.70000000000005,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-06,0,56,2016,August,32,6,1,1,2,BB,JPN,Online TA,TA/TO,0,F,F,No Deposit,Transient,207.9,1,Check-Out,2016-08-08,Room Match,3,1,FALSE,2,415.8,31-90,0.5,0,High Value,0.02,0
City Hotel,2016-08-03,0,144,2016,August,32,3,1,4,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,92.65,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,5,463.25,90+,0.2,0,High Value,0.01,0
City Hotel,2016-08-07,0,1,2016,August,33,7,1,0,2,BB,RUS,Online TA,TA/TO,0,A,D,No Deposit,Transient,12,0,Check-Out,2016-08-08,Room Change,2,0,TRUE,1,12,0-7,1,0,Low Value,0.5,0
City Hotel,2016-08-07,0,1,2016,August,33,7,1,0,2,SC,NLD,Online TA,TA/TO,0,A,D,No Deposit,Transient,98,0,Check-Out,2016-08-08,Room Change,2,0,FALSE,1,98,0-7,1,0,Low Value,0.5,0
City Hotel,2016-08-06,0,102,2016,August,32,6,1,1,2,SC,ESP,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,63.75,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,2,127.5,90+,0.5,0,Low Value,0.01,0
City Hotel,2016-08-04,0,67,2016,August,32,4,1,3,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,135.9,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,4,543.6,31-90,0.25,0,Premium Value,0.01,0
City Hotel,2016-08-04,0,159,2016,August,32,4,1,3,3,BB,FRA,Direct,Direct,0,A,D,No Deposit,Transient,115.25,1,Check-Out,2016-08-08,Room Change,3,0,FALSE,4,461,90+,0.25,0,High Value,0.01,0
City Hotel,2016-08-04,0,159,2016,August,32,4,1,3,2,BB,FRA,Direct,Direct,0,A,A,No Deposit,Transient,93.5,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,4,374,90+,0.25,0,High Value,0.01,0
City Hotel,2016-08-02,0,194,2016,August,32,2,1,5,2,BB,NLD,Direct,Direct,0,A,A,No Deposit,Transient,80.75,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,6,484.5,90+,0.17,0,High Value,0.01,0
City Hotel,2016-08-03,0,183,2016,August,32,3,1,4,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient-Party,112,1,Check-Out,2016-08-08,Room Change,2,0,FALSE,5,560,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,209,2016,August,32,5,1,2,2,BB,ROU,Online TA,TA/TO,0,A,A,No Deposit,Transient,105.3,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,315.9,90+,0.33,0,High Value,0,0
City Hotel,2016-08-01,0,122,2016,August,32,1,2,5,1,BB,DEU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,68,0,Check-Out,2016-08-08,Room Match,1,0,FALSE,7,476,90+,0.29,0,High Value,0.01,0
City Hotel,2016-08-04,0,141,2016,August,32,4,1,3,2,BB,GRC,Online TA,TA/TO,0,A,D,No Deposit,Transient,119,2,Check-Out,2016-08-08,Room Change,3,1,FALSE,4,476,90+,0.25,0,High Value,0.01,0
City Hotel,2016-08-06,0,64,2016,August,32,6,1,1,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,154.1,1,Check-Out,2016-08-08,Room Match,2,0,TRUE,2,308.2,31-90,0.5,0,High Value,0.02,0
City Hotel,2016-08-06,0,105,2016,August,32,6,1,1,2,SC,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,107.1,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,2,214.2,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-08-05,0,57,2016,August,32,5,1,2,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,85,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,255,31-90,0.33,0,Moderate Value,0.02,0
City Hotel,2016-08-05,0,151,2016,August,32,5,1,2,2,SC,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,100.5,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,301.5,90+,0.33,0,High Value,0.01,0
City Hotel,2016-07-29,0,137,2016,July,31,29,3,7,2,HB,ITA,Online TA,TA/TO,0,D,D,No Deposit,Transient,147.9,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,10,1479,90+,0.3,0,Premium Value,0.01,0
City Hotel,2016-08-07,0,3,2016,August,33,7,1,0,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,121,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,121,0-7,1,0,Low Value,0.25,0
City Hotel,2016-08-05,0,151,2016,August,32,5,1,2,2,SC,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,63.75,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,191.25,90+,0.33,0,Moderate Value,0.01,0
City Hotel,2016-08-05,0,151,2016,August,32,5,1,2,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,72.25,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,216.75,90+,0.33,0,Moderate Value,0.01,0
City Hotel,2016-08-06,0,64,2016,August,32,6,1,1,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,200.1,1,Check-Out,2016-08-08,Room Match,4,1,TRUE,2,400.2,31-90,0.5,0,High Value,0.02,0
City Hotel,2016-08-06,0,56,2016,August,32,6,1,1,2,SC,JPN,Online TA,TA/TO,0,A,D,No Deposit,Transient,125.1,1,Check-Out,2016-08-08,Room Change,3,1,FALSE,2,250.2,31-90,0.5,0,Moderate Value,0.02,0
City Hotel,2016-08-07,0,2,2016,August,33,7,1,0,2,HB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,171,4,Check-Out,2016-08-08,Room Match,3,1,FALSE,1,171,0-7,1,0,Moderate Value,0.33,0
City Hotel,2016-08-04,0,35,2016,August,32,4,1,3,2,BB,FRA,Direct,Direct,0,A,A,No Deposit,Transient,85,2,Check-Out,2016-08-08,Room Match,2,0,FALSE,4,340,31-90,0.25,0,High Value,0.03,0
City Hotel,2016-08-03,0,196,2016,August,32,3,1,4,2,SC,NOR,Online TA,TA/TO,0,A,A,No Deposit,Transient,80.75,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,5,403.75,90+,0.2,0,High Value,0.01,0
City Hotel,2016-08-05,0,30,2016,August,32,5,1,2,2,SC,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,125.1,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,375.29999999999995,8-30,0.33,0,High Value,0.03,0
City Hotel,2016-08-07,0,0,2016,August,33,7,1,0,3,SC,RUS,Online TA,TA/TO,0,A,D,No Deposit,Transient,98,1,Check-Out,2016-08-08,Room Change,3,0,TRUE,1,98,0-7,1,0,Low Value,1,1
City Hotel,2016-08-07,0,3,2016,August,33,7,1,0,2,SC,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,128,2,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,128,0-7,1,0,Low Value,0.25,0
City Hotel,2016-08-05,0,152,2016,August,32,5,1,2,3,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,110.65,2,Check-Out,2016-08-08,Room Match,3,0,FALSE,3,331.95000000000005,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-05,0,59,2016,August,32,5,1,2,2,BB,SWE,Online TA,TA/TO,0,A,A,No Deposit,Transient,104.64,1,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,313.92,31-90,0.33,0,High Value,0.02,0
City Hotel,2016-08-01,0,196,2016,August,32,1,2,5,2,BB,ITA,Online TA,TA/TO,0,D,A,No Deposit,Transient,99.45,1,Check-Out,2016-08-08,Room Change,2,0,FALSE,7,696.15,90+,0.29,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,124,2016,August,32,5,1,2,3,BB,CHE,Online TA,TA/TO,0,D,D,No Deposit,Transient,143.7,1,Check-Out,2016-08-08,Room Match,3,0,FALSE,3,431.09999999999997,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-05,0,124,2016,August,32,5,1,2,3,BB,MEX,Online TA,TA/TO,0,D,D,No Deposit,Transient,143.7,2,Check-Out,2016-08-08,Room Match,3,0,FALSE,3,431.09999999999997,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-07,0,0,2016,August,33,7,1,0,2,SC,FRA,Online TA,TA/TO,0,A,D,No Deposit,Transient,98,1,Check-Out,2016-08-08,Room Change,2,0,FALSE,1,98,0-7,1,0,Low Value,1,1
City Hotel,2016-08-07,0,0,2016,August,33,7,1,0,2,BB,ESP,Direct,Direct,0,G,G,No Deposit,Transient,121,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,121,0-7,1,0,Low Value,1,1
City Hotel,2016-08-07,0,2,2016,August,33,7,1,0,2,SC,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,98,2,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,98,0-7,1,0,Low Value,0.33,0
City Hotel,2016-08-06,0,58,2016,August,32,6,1,1,2,BB,DEU,Online TA,TA/TO,0,F,F,No Deposit,Transient,207.9,1,Check-Out,2016-08-08,Room Match,4,1,FALSE,2,415.8,31-90,0.5,0,High Value,0.02,0
City Hotel,2016-08-06,0,1,2016,August,32,6,1,1,1,BB,GBR,Direct,Direct,0,A,A,No Deposit,Transient,150,0,Check-Out,2016-08-08,Room Match,1,0,FALSE,2,300,0-7,0.5,0,High Value,0.5,0
City Hotel,2016-08-06,0,30,2016,August,32,6,1,1,2,BB,GBR,Direct,Direct,0,A,A,No Deposit,Transient,101.15,0,Check-Out,2016-08-08,Room Match,2,0,TRUE,2,202.3,8-30,0.5,0,Moderate Value,0.03,0
City Hotel,2016-08-06,0,31,2016,August,32,6,1,1,2,BB,GBR,Direct,Direct,0,A,A,No Deposit,Transient,101.15,0,Check-Out,2016-08-08,Room Match,2,0,TRUE,2,202.3,31-90,0.5,0,Moderate Value,0.03,0
City Hotel,2016-08-03,0,161,2016,August,32,3,1,4,2,HB,ESP,Direct,Direct,0,A,A,No Deposit,Transient,125.25,0,Check-Out,2016-08-08,Room Match,2,0,TRUE,5,626.25,90+,0.2,0,Premium Value,0.01,0
City Hotel,2016-08-01,0,196,2016,August,32,1,2,5,1,BB,LUX,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient-Party,68,0,Check-Out,2016-08-08,Room Match,1,0,FALSE,7,476,90+,0.29,0,High Value,0.01,0
City Hotel,2016-08-01,0,188,2016,August,32,1,2,5,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,123.75,1,Check-Out,2016-08-08,Room Match,3,1,FALSE,7,866.25,90+,0.29,0,Premium Value,0.01,0
City Hotel,2016-08-01,0,123,2016,August,32,1,2,5,2,BB,DEU,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,91.7,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,7,641.9,90+,0.29,0,Premium Value,0.01,0
City Hotel,2016-08-07,0,0,2016,August,33,7,1,0,2,SC,FRA,Direct,Direct,0,A,A,No Deposit,Transient,128,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,128,0-7,1,0,Low Value,1,1
City Hotel,2016-08-05,0,151,2016,August,32,5,1,2,2,BB,DEU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,72.25,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,3,216.75,90+,0.33,0,Moderate Value,0.01,0
City Hotel,2016-08-05,0,109,2016,August,32,5,1,2,2,BB,PRT,Online TA,TA/TO,0,D,A,No Deposit,Transient,143.7,1,Check-Out,2016-08-08,Room Change,3,1,TRUE,3,431.09999999999997,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-06,0,195,2016,August,32,6,1,1,3,BB,CHE,Online TA,TA/TO,0,A,D,No Deposit,Transient,137.7,0,Check-Out,2016-08-08,Room Change,3,0,FALSE,2,275.4,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-08-07,0,1,2016,August,33,7,1,0,2,SC,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,98,0,Check-Out,2016-08-08,Room Match,2,0,FALSE,1,98,0-7,1,0,Low Value,0.5,0
City Hotel,2016-08-07,0,88,2016,August,33,7,1,0,2,BB,PRT,Online TA,TA/TO,0,F,F,No Deposit,Transient,198.9,1,Check-Out,2016-08-08,Room Match,4,1,FALSE,1,198.9,31-90,1,0,Moderate Value,0.01,0
City Hotel,2016-08-04,0,5,2016,August,32,4,1,3,3,HB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,228.8,0,Check-Out,2016-08-08,Room Match,3,0,TRUE,4,915.2,0-7,0.25,0,Premium Value,0.17,0
City Hotel,2016-08-07,0,43,2016,August,33,7,2,0,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,135.9,1,Check-Out,2016-08-09,Room Match,2,0,TRUE,2,271.8,31-90,1,0,Moderate Value,0.02,0
City Hotel,2016-08-07,0,43,2016,August,33,7,2,0,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,135.9,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,2,271.8,31-90,1,0,Moderate Value,0.02,0
City Hotel,2016-08-08,0,207,2016,August,33,8,1,0,2,SC,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,63.75,0,Check-Out,2016-08-09,Room Match,2,0,TRUE,1,63.75,90+,1,0,Low Value,0,0
City Hotel,2016-08-04,0,179,2016,August,32,4,2,3,3,BB,FRA,Online TA,TA/TO,0,D,D,No Deposit,Transient,130.05,1,Check-Out,2016-08-09,Room Match,3,0,TRUE,5,650.25,90+,0.4,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,3,2016,August,32,5,2,2,2,BB,DEU,Online TA,TA/TO,0,D,D,No Deposit,Transient,166,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,4,664,0-7,0.5,0,Premium Value,0.25,0
City Hotel,2016-08-08,0,0,2016,August,33,8,1,0,2,SC,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,92,0,Check-Out,2016-08-09,Room Match,2,0,FALSE,1,92,0-7,1,0,Low Value,1,1
City Hotel,2016-08-04,0,166,2016,August,32,4,2,3,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,99.45,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,5,497.25,90+,0.4,0,High Value,0.01,0
City Hotel,2016-08-08,0,11,2016,August,33,8,1,0,2,BB,USA,Online TA,TA/TO,0,F,F,No Deposit,Transient,191.35,1,Check-Out,2016-08-09,Room Match,4,1,FALSE,1,191.35,8-30,1,0,Moderate Value,0.08,0
City Hotel,2016-08-05,0,177,2016,August,32,5,2,2,2,BB,ROU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient-Party,72.25,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,4,289,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-08-06,0,5,2016,August,32,6,2,1,3,BB,FRA,Online TA,TA/TO,0,D,D,No Deposit,Transient,191,0,Check-Out,2016-08-09,Room Match,3,0,FALSE,3,573,0-7,0.67,0,Premium Value,0.17,0
City Hotel,2016-08-05,0,177,2016,August,32,5,2,2,2,BB,ROU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient-Party,74.5,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,4,298,90+,0.5,0,Moderate Value,0.01,0
City Hotel,2016-07-31,0,123,2016,July,32,31,4,5,2,BB,FRA,Online TA,TA/TO,0,D,D,No Deposit,Transient,112.24,1,Check-Out,2016-08-09,Room Match,3,1,FALSE,9,1010.16,90+,0.44,0,Premium Value,0.01,0
City Hotel,2016-08-06,0,51,2016,August,32,6,2,1,2,SC,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,125.1,2,Check-Out,2016-08-09,Room Match,2,0,FALSE,3,375.29999999999995,31-90,0.67,0,High Value,0.02,0
City Hotel,2016-08-07,0,22,2016,August,33,7,2,0,2,SC,ITA,Online TA,TA/TO,0,A,A,No Deposit,Transient,139,0,Check-Out,2016-08-09,Room Match,2,0,FALSE,2,278,8-30,1,0,Moderate Value,0.04,0
City Hotel,2016-08-08,0,26,2016,August,33,8,1,0,1,BB,PRT,Corporate,Corporate,0,A,A,No Deposit,Transient,65,0,Check-Out,2016-08-09,Room Match,1,0,FALSE,1,65,8-30,1,0,Low Value,0.04,0
City Hotel,2016-08-05,0,40,2016,August,32,5,2,2,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,125.1,1,Check-Out,2016-08-09,Room Match,2,0,TRUE,4,500.4,31-90,0.5,0,High Value,0.02,0
City Hotel,2016-08-06,0,176,2016,August,32,6,2,1,3,BB,GBR,Online TA,TA/TO,0,D,D,No Deposit,Transient,137.7,2,Check-Out,2016-08-09,Room Match,3,0,FALSE,3,413.09999999999997,90+,0.67,0,High Value,0.01,0
City Hotel,2016-08-08,0,7,2016,August,33,8,1,0,1,BB,FRA,Corporate,Corporate,0,D,D,No Deposit,Transient,94,0,Check-Out,2016-08-09,Room Match,1,0,FALSE,1,94,0-7,1,0,Low Value,0.12,0
City Hotel,2017-02-23,0,6,2017,February,8,23,0,1,1,BB,FRA,Corporate,Corporate,1,A,A,No Deposit,Transient,80,0,Check-Out,2017-02-24,Room Match,1,0,FALSE,1,80,0-7,0,0,Low Value,0.14,0
City Hotel,2016-08-06,0,126,2016,August,32,6,2,1,2,SC,CN,Online TA,TA/TO,0,A,B,No Deposit,Transient,93.17,1,Check-Out,2016-08-09,Room Change,3,1,TRUE,3,279.51,90+,0.67,0,Moderate Value,0.01,0
City Hotel,2016-08-06,0,111,2016,August,32,6,2,1,2,HB,ITA,Online TA,TA/TO,0,A,A,No Deposit,Transient,148.5,2,Check-Out,2016-08-09,Room Match,2,0,FALSE,3,445.5,90+,0.67,0,High Value,0.01,0
City Hotel,2016-08-05,0,82,2016,August,32,5,2,2,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,117.9,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,4,471.6,31-90,0.5,0,High Value,0.01,0
City Hotel,2016-08-06,0,91,2016,August,32,6,2,1,2,BB,ITA,Online TA,TA/TO,0,D,D,No Deposit,Transient,133.2,0,Check-Out,2016-08-09,Room Match,2,0,FALSE,3,399.59999999999997,90+,0.67,0,High Value,0.01,0
City Hotel,2016-08-08,0,31,2016,August,33,8,1,0,2,BB,CUB,Direct,Direct,0,A,A,No Deposit,Transient,149,0,Check-Out,2016-08-09,Room Match,2,0,TRUE,1,149,31-90,1,0,Low Value,0.03,0
City Hotel,2016-08-05,0,84,2016,August,32,5,2,2,3,BB,CZE,Online TA,TA/TO,0,D,D,No Deposit,Transient,150.3,1,Check-Out,2016-08-09,Room Match,3,0,FALSE,4,601.2,31-90,0.5,0,Premium Value,0.01,0
City Hotel,2016-08-07,0,160,2016,August,33,7,2,0,2,BB,DEU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient-Party,72.25,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,2,144.5,90+,1,0,Low Value,0.01,0
City Hotel,2016-08-04,0,129,2016,August,32,4,2,3,2,BB,DNK,Online TA,TA/TO,0,A,A,No Deposit,Transient,80.5,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,5,402.5,90+,0.4,0,High Value,0.01,0
City Hotel,2016-08-07,0,26,2016,August,33,7,2,0,2,SC,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,143.5,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,2,287,8-30,1,0,Moderate Value,0.04,0
City Hotel,2016-08-06,0,13,2016,August,32,6,2,1,2,HB,ESP,Direct,Direct,0,A,A,No Deposit,Transient,204,0,Check-Out,2016-08-09,Room Match,2,0,TRUE,3,612,8-30,0.67,0,Premium Value,0.07,0
City Hotel,2016-08-03,0,198,2016,August,32,3,2,4,2,BB,DEU,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,72.25,0,Check-Out,2016-08-09,Room Match,2,0,FALSE,6,433.5,90+,0.33,0,High Value,0.01,0
City Hotel,2016-08-08,0,0,2016,August,33,8,1,0,3,BB,PRT,Corporate,Corporate,0,E,E,No Deposit,Transient,188,0,Check-Out,2016-08-09,Room Match,3,0,FALSE,1,188,0-7,1,0,Moderate Value,1,1
City Hotel,2016-08-07,0,2,2016,August,33,7,2,0,2,HB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,147.46,1,Check-Out,2016-08-09,Room Match,2,0,FALSE,2,294.92,0-7,1,0,Moderate Value,0.33,0
City Hotel,2016-08-03,0,149,2016,August,32,3,2,4,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,119,1,Check-Out,2016-08-09,Room Match,3,1,FALSE,6,714,90+,0.33,0,Premium Value,0.01,0
City Hotel,2016-08-05,0,43,2016,August,32,5,2,2,3,BB,BEL,Online TA,TA/TO,0,D,D,No Deposit,Transient,168.3,2,Check-Out,2016-08-09,Room Match,3,0,FALSE,4,673.2,31-90,0.5,0,Premium Value,0.02,0
City Hotel,2016-08-03,0,149,2016,August,32,3,2,4,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,119,2,Check-Out,2016-08-09,Room Match,3,1,FALSE,6,714,90+,0.33,0,Premium Value,0.01,0
City Hotel,2016-08-06,0,109,2016,August,32,6,2,1,3,BB,DEU,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,121.21,1,Check-Out,2016-08-09,Room Match,3,0,FALSE,3,363.63,90+,0.67,0,High Value,0.01,0
